Year,Month,Day,Hour,Minute,DNI,Cloud Type,Relative Humidity,Temperature,Pressure
2003,1,1,0,30,0,0,84.75,19,1010
2003,1,1,1,30,0,0,84.92,19,1010
2003,1,1,2,30,0,0,84.43,19,1010
2003,1,1,3,30,0,0,83.15,19,1010
2003,1,1,4,30,0,0,82.29,19,1010
2003,1,1,5,30,0,0,81.57,19,1010
2003,1,1,6,30,0,0,81.03,19,1010
2003,1,1,7,30,458,0,78.99,20,1010
2003,1,1,8,30,699,0,59.84,23,1010
2003,1,1,9,30,794,0,52.25,24,1010
2003,1,1,10,30,853,0,47.1,25,1010
2003,1,1,11,30,494,8,44.43,26,1010
2003,1,1,12,30,878,1,43.26,27,1010
2003,1,1,13,30,633,8,44.49,27,1010
2003,1,1,14,30,614,8,45.62,27,1010
2003,1,1,15,30,660,0,49.59,26,1010
2003,1,1,16,30,97,8,55.17,25,1010
2003,1,1,17,30,0,7,64.9,23,1010
2003,1,1,18,30,0,0,70.6,22,1010
2003,1,1,19,30,0,0,76.47,21,1010
2003,1,1,20,30,0,0,78.05,21,1010
2003,1,1,21,30,0,0,84.31,20,1010
2003,1,1,22,30,0,0,85.03,20,1010
2003,1,1,23,30,0,0,85.71,20,1010
2003,1,2,0,30,0,0,86.25,20,1010
2003,1,2,1,30,0,0,92.23,19,1010
2003,1,2,2,30,0,0,92.69,19,1010
2003,1,2,3,30,0,0,93.48,19,1010
2003,1,2,4,30,0,0,94.63,19,1010
2003,1,2,5,30,0,0,95.64,19,1010
2003,1,2,6,30,0,0,96.49,19,1010
2003,1,2,7,30,419,7,86.33,21,1010
2003,1,2,8,30,135,3,78.87,23,1010
2003,1,2,9,30,783,0,74.22,25,1010
2003,1,2,10,30,434,8,70.55,26,1010
2003,1,2,11,30,152,7,65.1,27,1010
2003,1,2,12,30,34,3,63.5,27,1010
2003,1,2,13,30,220,8,67.57,26,1010
2003,1,2,14,30,158,7,73.25,25,1010
2003,1,2,15,30,21,8,80.37,24,1010
2003,1,2,16,30,29,8,87.68,23,1010
2003,1,2,17,30,0,7,94.18,22,1010
2003,1,2,18,30,0,8,93.63,22,1010
2003,1,2,19,30,0,8,96.69,21,1010
2003,1,2,20,30,0,7,92.23,21,1010
2003,1,2,21,30,0,8,87.4,21,1010
2003,1,2,22,30,0,7,83.88,21,1010
2003,1,2,23,30,0,8,82.07,21,1010
2003,1,3,0,30,0,7,81.56,21,1010
2003,1,3,1,30,0,7,81.95,21,1010
2003,1,3,2,30,0,7,82.77,21,1010
2003,1,3,3,30,0,7,83.15,21,1010
2003,1,3,4,30,0,7,87.58,20,1010
2003,1,3,5,30,0,7,84.5,20,1010
2003,1,3,6,30,0,7,80.18,20,1010
2003,1,3,7,30,270,8,76.2,20,1010
2003,1,3,8,30,433,3,68.66,21,1020
2003,1,3,9,30,190,4,66.2,21,1020
2003,1,3,10,30,291,2,64.73,21,1010
2003,1,3,11,30,79,7,60.11,22,1010
2003,1,3,12,30,93,2,59.52,22,1010
2003,1,3,13,30,371,8,55.51,23,1010
2003,1,3,14,30,319,7,58.53,22,1010
2003,1,3,15,30,408,8,61.99,21,1010
2003,1,3,16,30,0,3,66.24,20,1010
2003,1,3,17,30,0,3,71.39,19,1010
2003,1,3,18,30,0,3,72.52,19,1010
2003,1,3,19,30,0,3,78.35,18,1010
2003,1,3,20,30,0,3,79.2,18,1010
2003,1,3,21,30,0,3,79.37,18,1010
2003,1,3,22,30,0,3,83.87,18,1010
2003,1,3,23,30,0,3,83.16,17,1010
2003,1,4,0,30,0,3,82.67,17,1010
2003,1,4,1,30,0,3,81.95,17,1010
2003,1,4,2,30,0,3,81.42,17,1010
2003,1,4,3,30,0,3,81.06,17,1010
2003,1,4,4,30,0,3,80.8,17,1010
2003,1,4,5,30,0,3,80.54,17,1010
2003,1,4,6,30,0,1,80.46,17,1020
2003,1,4,7,30,475,0,75.57,18,1020
2003,1,4,8,30,720,1,68.99,19,1020
2003,1,4,9,30,0,3,63.38,20,1020
2003,1,4,10,30,886,1,58.61,22,1020
2003,1,4,11,30,89,3,54.32,23,1010
2003,1,4,12,30,329,2,50.82,23,1010
2003,1,4,13,30,143,2,50.76,23,1010
2003,1,4,14,30,199,2,50.79,23,1010
2003,1,4,15,30,34,2,54.33,22,1010
